shap_0,shap_1,shap_2,shap_3,shap_4,shap_5,shap_6,shap_7,shap_8,shap_9,shap_10,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10
-0.05937335575128935,-0.06558492874312145,0.018052774284137468,0.0027931467682596467,-0.005544430156910861,-0.025944046402191695,0.0,0.0,-0.0019147531137583289,-0.006446609278563087,-0.03655695167012081,0.31111112,0.2044,0.6300333,0.6923077,1.7,1.3333334,0.0,0.0,1.8647059,2.0,1.3333334
0.00818027712204573,-0.07560911808337825,-0.04846063451971098,0.0058335072113583,-0.0021812284380763433,-0.0053317310106734345,0.0,0.0,-0.004330718121076789,0.00208489489229427,-0.040833837777989684,0.93333334,0.1412,0.0088,1.0,1.1,0.6666667,0.0,0.0,1.7294117,0.0085,0.6666667
0.4060689617507779,-0.005717385000583547,-0.018738039068017045,0.011384759896797395,0.00951173358236197,0.07056418909515981,0.0,0.0,0.0005446939051886313,0.0020639426944764547,0.16765928357178747,1.3777778,0.2248,0.057033334,0.53846157,0.6,0.6666667,0.0,0.0,1.7764705,0.019166667,0.0
-0.07003290309605466,0.7333619603133075,0.04594024722023533,0.005587353555957787,-0.0029081690094967497,0.020014893936785703,0.0,0.0,0.0001443150429720763,-0.008853289437166905,-0.007144473966358191,0.044444446,2.0,0.7601,0.7948718,0.8,0.6666667,0.0,0.0,1.0294118,0.76856667,1.3333334
-0.12602410267631448,-0.09234492056709846,0.04016300152910599,0.006358964137737017,0.006346536323368167,0.08322634465272935,0.0,0.0,-0.006273107301290017,0.0028440293055860266,-0.09468230222630775,0.31111112,0.02,0.77676666,0.051282052,0.3,0.0,0.0,0.0,1.7588235,0.0066333334,1.3333334
-0.03191275300127197,-0.0822175946389397,-0.011625125614843097,0.0016473617135127699,0.003386472048144496,-0.023732190389060423,0.0,0.0,-0.0009353576191242872,-8.330173785989214e-05,-0.035065342510287395,0.5777778,0.0,0.0652,0.15384616,0.6,1.3333334,0.0,0.0,1.7588235,0.0151,1.3333334
-0.10074354610542424,-0.0962497572627241,-0.033830946068779094,-0.012839833200005639,0.004817262950964362,0.013640170799443099,0.0,0.0,-0.00857264154816571,0.0007122303428273857,0.05310009196309914,0.4888889,0.0,0.0035666667,1.5384616,0.7,0.6666667,0.0,0.0,2.0,0.0128,0.0
-0.12458925035902081,-0.09364783185666205,-0.03084554471160662,-0.009612761625566875,-0.0016179258394373951,0.013396951168415092,0.0,0.0,0.014943948089466575,0.00036051600497152836,0.051706643344852796,0.35555556,0.0,0.018266667,1.3333334,1.3,0.6666667,0.0,0.0,1.2235295,0.0182,0.0
-0.05507291261768511,-0.0784834798806891,-0.011313682268346987,-0.0023150168423421674,0.003454218206849612,0.01242261569391879,0.0,0.0,0.0011140310664382765,0.0004088143201361194,-0.05075336974879103,0.17777778,0.0,0.029333333,1.2051282,0.7,0.6666667,0.0,0.0,1.7058823,0.0276,2.0
-0.07313636660883346,0.6885148611240456,0.060937633144581574,-0.007673018107206965,0.0059003095808525,-0.040616549285595015,0.0,0.0,0.008189037488856509,-0.01608770590291647,-0.0002085748722596703,0.044444446,2.0,0.7244,1.1282052,1.2,1.3333334,0.0,0.0,1.2764705,0.697,0.6666667
